event_id,match_id,player_id,period,minute,second,event_type,event_subtype,x,y,end_x,end_y,outcome,xg,under_pressure,counterpress
f100db83-7e8f-4d79-aed4-fc4409156150,ARG_20221209_Netherland,20,1,33,41,Pass,,73.1,76.3,77.3,69.0,,,,
ad6821d6-cd74-4306-bd8c-8e0c37e34eed,ARG_20221209_Netherland,7,1,33,49,Pass,,47.2,50.3,57.8,69.2,,,,
e1e47174-e282-41eb-b3f4-e3d9f313a381,ARG_20221209_Netherland,5,1,33,57,Pass,,81.5,69.2,74.2,71.1,,,,
edbbde06-6429-410d-ac46-dbccc7bdd3ce,ARG_20221209_Netherland,20,1,34,2,Pass,,85.6,44.9,103.4,50.6,,,,
71a682f2-be03-4f7c-8a40-4c67c80252b4,ARG_20221209_Netherland,1,1,36,39,Pass,,7.0,36.1,71.4,25.4,,,,
f1f39389-a3c3-4ad5-8b52-b478aefc72bd,ARG_20221209_Netherland,17,1,36,42,Pass,,73.6,24.6,61.6,19.6,Incomplete,,,
30248236-4b24-47cb-8e69-7312d72d2aed,ARG_20221209_Netherland,14,1,36,45,Pass,,66.7,29.4,71.2,22.5,,,,
fa482fb9-03ca-4793-bbc0-818098eb1490,ARG_20221209_Netherland,7,1,37,45,Pass,,39.1,49.5,9.2,42.4,,,,
e3306472-8761-47a7-abd4-38ca36cd9f24,ARG_20221209_Netherland,1,1,37,50,Pass,,8.9,41.2,62.5,25.8,Incomplete,,,
96900055-7d4c-41c2-922e-06a0c5e6f15b,ARG_20221209_Netherland,7,1,37,57,Pass,,42.6,47.9,53.9,47.9,,,,
dd40eab1-dc6b-42e1-a617-e92fc7cfa9df,ARG_20221209_Netherland,14,1,37,57,Pass,,53.9,47.9,43.6,70.2,,,,
0903e0a2-10c1-43c9-94a8-dd436de470ec,ARG_20221209_Netherland,5,1,38,3,Pass,,46.4,78.1,53.5,72.6,,,,
f95e18ad-0233-494e-a11c-2b91d7440c4e,ARG_20221209_Netherland,20,1,38,8,Pass,,51.6,72.5,42.6,54.6,,,,
dda48438-6008-4e0a-8539-61eab83bd426,ARG_20221209_Netherland,16,1,38,11,Pass,,39.3,52.2,33.8,26.2,,,,
08274129-0ceb-43bf-8bf3-2e07bfec9637,ARG_20221209_Netherland,6,1,38,14,Pass,,33.6,24.6,77.0,17.5,,,,
d88d9357-5a9a-401b-812f-84b1246477ef,ARG_20221209_Netherland,26,1,39,5,Pass,,105.4,21.8,104.7,36.4,,,,
912f131d-e3f0-4e8a-a035-95314740abb7,ARG_20221209_Netherland,1,1,41,22,Pass,,16.1,45.0,111.9,29.4,Incomplete,,,
2ab774b2-7fb7-4ae0-856a-30bf50248720,ARG_20221209_Netherland,7,1,41,47,Pass,,53.5,53.4,64.3,72.2,,,,
0069b41c-645e-4bcd-b93b-b5d92ef2c155,ARG_20221209_Netherland,5,1,41,50,Pass,,58.8,76.7,102.1,48.1,Incomplete,,,
4e414bfc-2269-486d-9149-993d3a9bc6e0,ARG_20221209_Netherland,1,1,45,57,Pass,,12.4,35.7,104.1,30.0,Incomplete,,,
4e188b4b-3741-4273-bdcf-e120f0535779,ARG_20221209_Netherland,1,1,47,42,Pass,,12.4,36.4,64.9,77.0,Incomplete,,,
da635c79-83b4-45d3-a35c-8bf940b138b4,ARG_20221209_Netherland,9,1,47,51,Pass,,50.9,53.7,63.6,43.4,,,,
a2133716-6a62-4b3c-9501-e2a78906585d,ARG_20221209_Netherland,16,1,48,21,Pass,,63.9,44.3,55.7,51.3,,,,
848b763f-3e15-44e1-abe9-89c8439eaeda,ARG_20221209_Netherland,7,1,48,22,Pass,,55.7,51.3,64.9,77.1,,,,
aef641d2-d401-4077-8379-7617f923f8c6,ARG_20221209_Netherland,9,1,48,25,Pass,,65.0,77.3,76.9,75.7,,,,
c4b9babe-42ee-462f-af6c-19ee0217635f,ARG_20221209_Netherland,5,1,48,27,Pass,,76.9,75.7,92.3,51.7,,,,
56e61bad-e203-46a1-810a-89acdeefb7ca,ARG_20221209_Netherland,26,1,48,28,Pass,,92.3,51.7,86.2,49.1,Incomplete,,,
a7551bc6-83f6-4c89-9f43-65d4f774b432,ARG_20221209_Netherland,14,1,48,32,Pass,,79.6,63.3,88.6,19.3,Incomplete,,,
50684be5-f2ed-47b4-b226-3f0b9d3574af,ARG_20221209_Netherland,9,1,49,4,Pass,,39.9,55.0,33.6,53.7,,,,
ca22d370-de93-4d46-a85b-f542b052b4f3,ARG_20221209_Netherland,7,1,49,5,Pass,,33.6,53.7,52.0,74.5,Incomplete,,,
39bdb7bf-045a-4724-8f9d-7fcc724757d8,ARG_20221209_Netherland,7,1,49,16,Pass,,28.9,58.7,64.0,58.8,Incomplete,,,
f6b7cdf7-4683-4511-967a-8ffa4695e73a,ARG_20221209_Netherland,1,1,50,22,Pass,,7.0,36.1,75.9,0.9,Out,,,
ee123667-8cfd-4188-a126-08e04f83b508,ARG_20221209_Netherland,9,1,50,49,Pass,,32.7,49.1,7.3,45.8,,,,
02826262-ac0f-4d2b-9c5f-181aad5d9fbf,ARG_20221209_Netherland,1,1,50,52,Pass,,7.2,45.7,13.7,15.6,,,,
6eeb85c0-bfee-4b07-90b6-deb2159ef815,ARG_20221209_Netherland,6,1,50,55,Pass,,13.7,15.6,85.1,19.3,Incomplete,,,
4f9e5449-3b0c-429e-8e75-e99c6ec4f556,ARG_20221209_Netherland,20,2,45,1,Pass,,60.0,40.0,47.6,37.3,,,,
7f0d17fa-b6c4-4ff4-a64b-93873523abe5,ARG_20221209_Netherland,16,2,45,3,Pass,,47.2,37.3,39.8,44.5,,,,
3b0e57a7-a096-4744-8cac-355e5db2614a,ARG_20221209_Netherland,14,2,45,4,Pass,,38.6,46.5,26.5,39.9,,,,
04c206c7-c546-4af4-b4e1-fdba039394da,ARG_20221209_Netherland,7,2,45,6,Pass,,27.7,39.1,7.2,39.7,,,,
f2e5bbdc-67d6-4187-b3ad-63f9a4834051,ARG_20221209_Netherland,1,2,45,8,Pass,,7.8,40.1,86.2,35.1,Incomplete,,,
49daf5e6-0c8c-4010-bdde-f0ab7de2ff6d,ARG_20221209_Netherland,14,2,45,21,Pass,,82.5,74.4,67.3,73.0,,,,
8c5a3e44-f917-41fc-8c75-c96c57cac7b7,ARG_20221209_Netherland,9,2,45,25,Pass,,67.7,72.6,48.8,49.9,,,,
aee55bf1-00c5-4cf0-a7e1-3878b974e69c,ARG_20221209_Netherland,7,2,45,29,Pass,,49.8,45.5,63.5,51.7,,,,
ef5a04ae-ae46-487a-b365-feaf995cee0f,ARG_20221209_Netherland,16,2,45,31,Pass,,64.5,54.6,62.1,72.2,,,,
1438ba22-0d55-4cf9-b79a-312115df4a45,ARG_20221209_Netherland,9,2,45,34,Pass,,63.5,74.0,76.3,69.0,,,,
c80093d1-9366-414c-a138-5e79d8e13c7b,ARG_20221209_Netherland,20,2,45,37,Pass,,75.1,74.4,63.1,74.4,,,,
90816d9c-eb23-4ee9-893e-cf92cf6d62f3,ARG_20221209_Netherland,9,2,45,39,Pass,,63.3,74.0,56.8,64.2,,,,
01631626-9b25-46ae-99ac-2b09abe0db1b,ARG_20221209_Netherland,16,2,45,41,Pass,,56.8,65.6,72.5,73.0,,,,
b65bf915-bae6-44d2-838d-ee9ca5e95323,ARG_20221209_Netherland,14,2,46,4,Pass,,73.7,74.4,57.8,73.6,,,,
6bbc8c2f-005e-4cd7-a06d-fa0661e9c064,ARG_20221209_Netherland,9,2,46,6,Pass,,57.8,73.6,43.2,49.9,,,,
d251e3cc-f63e-495e-8b04-9c93161798e6,ARG_20221209_Netherland,7,2,46,12,Pass,,39.8,43.1,57.6,71.2,,,,
ed6c41fa-f404-487a-a9b0-4d773dedfb31,ARG_20221209_Netherland,9,2,46,17,Pass,,84.7,61.6,91.4,74.4,,,,
f25edac0-5078-4682-a8f7-04d0dd769540,ARG_20221209_Netherland,5,2,46,19,Pass,,90.8,75.6,89.2,67.4,,,,
a7d31a04-42cf-4e8c-aa92-5e7440caa6bd,ARG_20221209_Netherland,20,2,46,25,Pass,,91.2,76.0,96.4,68.8,,,,
d48fa70f-b8f4-4c39-8cdb-92bef39429e9,ARG_20221209_Netherland,14,2,46,29,Pass,,100.2,72.6,92.2,64.8,,,,
542a0c2d-a244-4bb9-ae1b-48e5fbc57c41,ARG_20221209_Netherland,20,2,46,32,Pass,,97.4,47.9,100.0,39.7,,,,
f3e3cb24-cc19-4890-9be8-06822ae7ed0f,ARG_20221209_Netherland,26,2,46,34,Pass,,99.6,41.3,94.2,44.1,,,,
3a0d0161-64b0-4b23-86fd-134a7e8d8ffa,ARG_20221209_Netherland,20,2,46,36,Pass,,95.4,44.1,105.6,16.2,,,,
037967a8-9fd3-4b5c-8e0e-eb613887a53b,ARG_20221209_Netherland,20,2,47,22,Pass,,120.0,0.1,115.1,30.7,,,,
74a7d43e-d618-4529-bd00-b18355a05099,ARG_20221209_Netherland,17,2,47,23,Pass,,115.1,30.7,102.6,69.2,,,,
fe7b7479-50a6-4d08-8f1d-d3186a4f07ea,ARG_20221209_Netherland,6,2,47,29,Pass,,102.0,69.6,96.8,73.4,,,,
5f44746b-c5eb-4a11-9256-3d7db86d3492,ARG_20221209_Netherland,6,2,48,40,Pass,,4.8,18.8,10.8,0.1,Out,,,
7b001d94-8111-4964-b58a-7f3e293ca2fa,ARG_20221209_Netherland,1,2,49,12,Pass,,14.8,44.5,80.9,76.0,Incomplete,,,
11569028-c0ae-4508-a349-469b24cd2338,ARG_20221209_Netherland,17,2,50,19,Pass,,56.8,53.8,68.7,51.9,,,,
df3b8cb4-a9db-45c0-b4d5-d7c651d34649,ARG_20221209_Netherland,20,2,50,20,Pass,,69.7,52.3,80.5,62.2,Incomplete,,,
2956f007-f7eb-4c60-8bee-f9ec50fb04db,ARG_20221209_Netherland,14,2,50,50,Pass,,80.7,52.9,111.9,54.8,Incomplete,,,
abbeba68-de3c-42ad-b8a2-273dfcdc54bf,ARG_20221209_Netherland,17,2,51,46,Pass,,64.3,45.9,65.3,66.8,,,,
b4458f5f-3690-4dc3-8583-63ff0b6b484d,ARG_20221209_Netherland,5,2,51,48,Pass,,66.5,68.4,76.9,69.0,,,,
8b69de14-f796-4272-8bba-881185b42a3b,ARG_20221209_Netherland,14,2,51,49,Pass,,76.5,69.2,55.0,72.4,,,,
8b344ef8-87b4-4120-ab16-6cac86323dcd,ARG_20221209_Netherland,5,2,51,52,Pass,,55.2,72.4,44.8,58.8,,,,
aa26a255-f907-4a77-9b8e-6acfef8ea204,ARG_20221209_Netherland,9,2,51,55,Pass,,44.2,58.8,47.8,49.3,,,,
50cf3446-b845-433b-ab0f-ea27cf10fea2,ARG_20221209_Netherland,16,2,51,57,Pass,,47.8,49.3,35.3,42.3,,,,
fb4e3d8e-8727-45f6-80c0-0538c46219cc,ARG_20221209_Netherland,7,2,52,4,Pass,,43.0,29.2,39.2,41.7,,,,
de5fdd51-44e5-44a5-a290-0018eab41624,ARG_20221209_Netherland,16,2,52,8,Pass,,41.0,48.5,55.8,72.6,,,,
67c1b173-7e20-4c39-ad2b-4a86b072ede3,ARG_20221209_Netherland,9,2,52,12,Pass,,56.8,73.6,33.3,41.1,,,,
cefcd222-438c-493d-aa8f-61e08b06f27e,ARG_20221209_Netherland,7,2,52,17,Pass,,24.9,26.8,6.6,54.8,,,,
761876bc-3526-4609-b6f0-d41ecfa3572d,ARG_20221209_Netherland,1,2,52,22,Pass,,6.6,54.0,55.0,67.0,Incomplete,,,
8ab2fb8b-1ce3-4b02-b28b-a6ac2885d632,ARG_20221209_Netherland,6,2,52,33,Pass,,40.8,43.9,48.8,57.2,Incomplete,,,
815b38e7-2f05-4f54-a495-802c90b6b327,ARG_20221209_Netherland,16,2,52,36,Pass,,44.8,49.7,29.5,49.9,,,,
d4ef85a6-3109-47e0-a4f1-b5b1f81b57a9,ARG_20221209_Netherland,7,2,52,40,Pass,,30.5,45.9,32.5,66.2,,,,
d9556e77-3e5b-4748-89bc-88116074cd2b,ARG_20221209_Netherland,9,2,52,43,Pass,,32.7,66.6,31.3,51.1,,,,
7caebc14-d226-4565-b32c-0bf6fa08a12b,ARG_20221209_Netherland,7,2,52,46,Pass,,31.3,48.7,8.6,42.1,,,,
c9995e86-3530-447f-bc5f-28f1d802d559,ARG_20221209_Netherland,1,2,52,54,Pass,,5.8,42.9,9.2,58.0,,,,
39cd161e-27bb-4eca-8432-5ab91442d129,ARG_20221209_Netherland,7,2,52,58,Pass,,13.4,64.2,23.3,74.2,,,,
1026d9b6-e7e7-4056-83a3-2f016e026f51,ARG_20221209_Netherland,9,2,53,0,Pass,,22.7,74.2,30.9,62.8,,,,
7f3a5786-a215-4be4-b7a7-399c6ea60d9d,ARG_20221209_Netherland,26,2,54,7,Pass,,21.9,13.6,17.1,17.6,,,,
ca9cd61e-5dad-4e7c-93aa-a9920029621a,ARG_20221209_Netherland,6,2,54,7,Pass,,17.1,17.6,25.7,15.6,,,,
f1a661aa-1770-49df-850b-42aa116b6489,ARG_20221209_Netherland,16,2,54,9,Pass,,25.5,15.6,18.9,4.3,,,,
4540a397-30d3-4602-8843-0ac4ea34b3ad,ARG_20221209_Netherland,26,2,54,12,Pass,,22.9,1.7,51.2,36.3,,,,
b11fec24-4a61-4f41-9891-525875b5e7d0,ARG_20221209_Netherland,20,2,54,14,Pass,,52.0,36.3,39.4,37.5,,,,
0285e64e-4897-4a8f-83cc-7dee0673bfb4,ARG_20221209_Netherland,14,2,54,15,Pass,,39.4,37.5,51.8,56.2,Incomplete,,,
9eb46c3c-35c5-422b-a1de-3bbca672e812,ARG_20221209_Netherland,7,2,55,34,Pass,,23.3,32.9,34.7,33.1,,,,
1a443773-f796-47a4-97df-2a99e9e8d0bc,ARG_20221209_Netherland,16,2,55,35,Pass,,34.1,33.5,63.7,44.7,Incomplete,,,
0019115d-ff14-4b66-853c-11c5279cd099,ARG_20221209_Netherland,14,2,56,17,Pass,,35.1,31.5,40.2,19.4,,,,
f32e196a-ee8f-40f8-83a2-df0701516bfc,ARG_20221209_Netherland,26,2,56,18,Pass,,39.0,19.4,18.3,26.0,,,,
f80ebdac-3bc1-41ef-a35d-dbc05d51cca3,ARG_20221209_Netherland,6,2,56,20,Pass,,18.7,25.8,23.9,17.0,,,,
e3701888-3d6e-4fa9-98d3-83334562f118,ARG_20221209_Netherland,17,2,56,54,Pass,,58.2,5.9,57.6,1.3,,,,
ee884635-fddd-49a6-ba6a-21405622cf3f,ARG_20221209_Netherland,14,2,57,9,Pass,,48.2,39.9,55.6,36.7,,,,
98ae11e8-82fa-4a9f-90a2-56c9b42e2798,ARG_20221209_Netherland,20,2,57,12,Pass,,62.5,36.5,63.9,24.2,,,,
4e6f21df-3fa5-4031-a93d-c28d088287b8,ARG_20221209_Netherland,17,2,57,14,Pass,,68.7,21.6,81.5,7.3,,,,
e8d5e880-acfa-4f78-a97a-af5838e9e3db,ARG_20221209_Netherland,26,2,57,19,Pass,,85.4,3.5,73.5,4.9,,,,
4cec0eb0-c43b-4681-9a26-3b921acf7bbf,ARG_20221209_Netherland,17,2,57,21,Pass,,73.3,6.7,54.0,14.6,,,,
e0db08fe-9bf4-4df3-b76e-810db781739a,ARG_20221209_Netherland,6,2,57,23,Pass,,50.6,15.8,45.2,32.1,,,,
23c4657b-19e3-4a70-b0c7-f563c47e856d,ARG_20221209_Netherland,7,2,57,26,Pass,,44.4,37.7,57.4,63.2,,,,
d4f7d1f4-7a57-423a-bbb3-e4870550b6f8,ARG_20221209_Netherland,9,2,57,29,Pass,,58.6,67.4,45.8,57.2,,,,
b74a3fbf-a25c-411e-bdec-70fa1b8ca707,ARG_20221209_Netherland,7,2,57,32,Pass,,46.0,54.4,56.6,39.7,,,,
788d2db8-a0e2-4a98-82c0-da05b72f9987,ARG_20221209_Netherland,16,2,57,34,Pass,,53.6,50.7,67.1,53.1,,,,
054eda8b-454d-4adb-b489-93607454073b,ARG_20221209_Netherland,14,2,57,35,Pass,,67.3,52.7,46.6,50.7,,,,
84249383-3dee-4134-8d84-1bc285f9215e,ARG_20221209_Netherland,7,2,57,40,Pass,,46.6,50.7,53.0,50.1,,,,
fbc8239b-25a9-47cb-8ff8-83bebef43b78,ARG_20221209_Netherland,14,2,57,41,Pass,,53.0,50.1,40.2,52.7,,,,
77338e60-61a6-4413-ad64-a87225b26f0c,ARG_20221209_Netherland,7,2,57,45,Pass,,32.9,42.7,41.4,42.3,,,,
c7499400-67ed-4d2a-a470-c0c5de672985,ARG_20221209_Netherland,16,2,57,46,Pass,,40.0,42.1,46.6,70.8,,,,
b044d058-56d0-4d89-a325-e3b03e5a69db,ARG_20221209_Netherland,9,2,57,49,Pass,,48.2,72.2,67.1,68.6,Incomplete,,,
b2d59181-1526-447c-a026-6723cf1863b0,ARG_20221209_Netherland,7,2,58,33,Pass,,26.7,23.8,38.3,26.4,,,,
893554ef-030c-4805-98f0-136727319910,ARG_20221209_Netherland,16,2,58,34,Pass,,38.3,26.4,36.9,29.2,,,,
41f72dad-2c4d-4bbf-89f5-704ce96704f6,ARG_20221209_Netherland,14,2,58,35,Pass,,37.3,30.9,40.6,39.3,,,,
8a3677c7-5c0b-4cf9-8109-4919836e2422,ARG_20221209_Netherland,20,2,58,38,Pass,,37.9,34.3,56.6,29.0,,,,
dbcb3322-a43d-4d83-b504-f43301346f03,ARG_20221209_Netherland,17,2,58,42,Pass,,80.7,26.2,100.6,53.3,,,,
c86095d1-b2c2-4bf0-8f07-accc7407b3aa,ARG_20221209_Netherland,14,2,58,45,Pass,,111.1,57.4,106.2,49.3,Incomplete,,,
a47b5227-cc48-43b8-a788-d5431a78e85f,ARG_20221209_Netherland,14,2,58,54,Pass,,94.2,73.4,108.9,69.0,,,,
0ca50200-3d96-455f-8da5-0e9bcc03a9e1,ARG_20221209_Netherland,5,2,59,1,Pass,,109.9,74.8,98.4,75.6,,,,
93ff897d-33a0-43cb-bcba-0b07a0c16092,ARG_20221209_Netherland,14,2,59,7,Pass,,90.4,70.4,76.3,60.8,,,,
06e47a3f-ff75-4e72-b01d-18fe766e5165,ARG_20221209_Netherland,16,2,59,9,Pass,,76.5,58.0,55.4,50.3,,,,
0d90bfef-77ce-4fd3-ab1a-43f219cdeac1,ARG_20221209_Netherland,7,2,59,10,Pass,,56.0,49.3,56.6,5.7,,,,
85e6bc53-352f-4438-bdad-1030a2a4bf7a,ARG_20221209_Netherland,1,2,59,21,Pass,,11.4,22.4,15.2,44.3,,,,
c4ae02d4-4f0f-474c-b6c4-49c1941af6ef,ARG_20221209_Netherland,7,2,59,24,Pass,,22.1,47.1,31.1,39.9,,,,
2d6d357e-d882-471c-b5ab-835dde347cb2,ARG_20221209_Netherland,16,2,59,27,Pass,,31.1,39.9,23.3,48.7,,,,
5c05781e-16b4-4631-a73b-93966391473d,ARG_20221209_Netherland,7,2,59,33,Pass,,35.7,31.5,45.8,16.2,,,,
0c9cd6c1-a97b-4f27-bb8d-473c49b32413,ARG_20221209_Netherland,17,2,59,34,Pass,,45.8,16.8,49.2,5.1,,,,
4909b7e0-a20f-4ec7-a7f5-8d46853afa68,ARG_20221209_Netherland,6,2,59,39,Pass,,23.3,8.6,81.5,6.7,Incomplete,,,
d8f961b8-7b3a-43a1-bb65-745462338d82,ARG_20221209_Netherland,7,2,60,11,Pass,,6.0,44.0,5.0,36.3,,,,
1d528096-684c-4415-acbb-a3d94cedc23c,ARG_20221209_Netherland,1,2,60,16,Pass,,4.6,33.7,63.3,27.2,,,,
b7fdf981-ac8c-4ae7-bf79-be2196dd61af,ARG_20221209_Netherland,7,2,60,26,Pass,,24.7,34.9,42.6,40.1,Incomplete,,,
8b84df8d-a892-47a3-ab7d-d84b296e0452,ARG_20221209_Netherland,5,2,60,32,Pass,,32.5,55.6,32.7,51.3,,,,
a8ad3ebf-69f8-49f1-8fee-a8beaaf6615a,ARG_20221209_Netherland,20,2,60,36,Pass,,41.4,46.9,36.3,42.5,,,,
e910a45a-e869-48f8-a5a4-a337fc915dce,ARG_20221209_Netherland,16,2,60,37,Pass,,35.3,42.3,40.4,48.5,Incomplete,,,
aac2d344-a9e4-4190-b0ad-ea94e7701cac,ARG_20221209_Netherland,5,2,60,44,Pass,,82.9,62.2,82.5,51.9,,,,
d6ae4c64-d2eb-490d-949e-4e157eb12a05,ARG_20221209_Netherland,14,2,60,46,Pass,,83.3,50.3,78.1,42.9,,,,
50b22904-121c-4cd7-b068-b98e4be2e931,ARG_20221209_Netherland,16,2,63,10,Pass,,29.1,12.8,40.4,2.5,,,,
2240d98c-5354-44b1-b51f-67bc04da92ec,ARG_20221209_Netherland,17,2,63,17,Pass,,55.8,18.8,57.8,37.3,,,,
8dfdca0a-6a8a-4b03-a275-e2a0a576d88f,ARG_20221209_Netherland,14,2,63,21,Pass,,65.1,43.3,70.5,79.1,Out,,,
72072620-d36a-4221-b59c-4cff7601f026,ARG_20221209_Netherland,14,2,64,49,Pass,,100.0,17.6,86.8,19.8,,,,
1d9d55eb-cda6-47e6-a3fd-909262138149,ARG_20221209_Netherland,16,2,64,50,Pass,,86.4,20.2,86.4,4.3,,,,
0f7f3978-66fa-47d1-8fc8-11c705b93e6f,ARG_20221209_Netherland,17,2,64,55,Pass,,78.9,20.8,92.2,39.3,,,,
a644a8a9-5476-44ad-b9df-e08732ffa1f8,ARG_20221209_Netherland,5,2,65,4,Pass,,76.9,73.2,83.3,75.8,Incomplete,,,
f323b08a-66f3-400e-8de3-4aafe1179779,ARG_20221209_Netherland,5,2,65,15,Pass,,83.5,80.0,91.6,73.8,,,,
5bc97203-16d6-4a0b-b931-8ff527c4978d,ARG_20221209_Netherland,14,2,65,18,Pass,,91.0,73.6,107.6,75.8,,,,
74e2c980-4317-475b-8a1f-919278baec66,ARG_20221209_Netherland,5,2,65,22,Pass,,109.1,76.2,106.4,63.8,Incomplete,,,
2eb44c8c-471f-4e29-b04d-629679293039,ARG_20221209_Netherland,7,2,65,27,Pass,,72.1,62.6,83.1,75.6,Incomplete,,,
7e0499b2-2362-4e86-a35f-1e8fd2166c33,ARG_20221209_Netherland,16,2,67,51,Pass,,18.1,30.4,13.2,25.6,,,,
2e0e5c6b-003a-408d-b4a4-f698838ff5b6,ARG_20221209_Netherland,13,2,67,52,Pass,,13.4,25.0,42.0,29.2,Incomplete,,,
025ab4a5-0d13-4310-a335-460bd457bd19,ARG_20221209_Netherland,16,2,69,7,Pass,,30.3,46.5,35.9,46.5,Incomplete,,,
33bddb9b-dd5f-4202-9330-139afbdcd239,ARG_20221209_Netherland,7,2,69,41,Pass,,24.3,49.1,84.7,8.0,,,,
8d1048ba-63ad-4790-9fcb-7f8923df72f5,ARG_20221209_Netherland,26,2,69,45,Pass,,85.2,8.0,78.1,12.2,,,,
92ba6e9d-a9b3-457e-969f-164d300802b1,ARG_20221209_Netherland,26,2,69,51,Pass,,88.6,4.5,79.7,12.2,,,,
d3ba8a84-9112-4da0-aa62-36824f8ebcac,ARG_20221209_Netherland,17,2,69,53,Pass,,78.9,12.6,67.9,50.5,,,,
19a8c3cb-b303-434d-9a74-c5e1083b1920,ARG_20221209_Netherland,9,2,69,55,Pass,,67.9,50.5,75.7,49.3,Incomplete,,,
ac3de576-8d10-473c-9771-b835bd6a73e1,ARG_20221209_Netherland,5,2,70,9,Pass,,42.8,67.8,54.4,61.2,,,,
0956577d-d99c-4a2f-a7c0-1f4798e4c6f5,ARG_20221209_Netherland,16,2,70,17,Pass,,82.7,66.2,97.8,64.8,Incomplete,,,
fb97c8b9-0421-4a59-b4b8-5f5719e0cfec,ARG_20221209_Netherland,9,2,70,27,Pass,,69.5,80.0,83.7,47.7,,,,
58ebcbc3-cb39-4d0c-a951-e4ab46ca5112,ARG_20221209_Netherland,17,2,70,33,Pass,,90.2,36.9,77.9,21.8,,,,
1f1f008d-374c-47fd-9e3a-e122c502c319,ARG_20221209_Netherland,1,2,75,51,Pass,,13.2,40.3,27.7,54.4,,,,
5b72b1ec-f686-4f78-a119-25f34c82ab61,ARG_20221209_Netherland,7,2,75,51,Pass,,31.3,53.1,8.8,49.7,,,,
3bb18776-84cf-42f0-90cd-143f0c280be3,ARG_20221209_Netherland,1,2,75,53,Pass,,7.8,51.1,38.8,78.5,Out,,,
95084f2a-2871-41d3-af2f-9b1d88902633,ARG_20221209_Netherland,7,2,76,19,Pass,,5.2,74.2,46.6,69.4,Incomplete,,,
9dee5572-aa1f-4a7b-ba17-92b598cae0af,ARG_20221209_Netherland,6,2,76,38,Pass,,6.0,12.4,46.0,7.3,,,,
280562d6-e98e-41c4-a8cc-692831009803,ARG_20221209_Netherland,13,2,78,8,Pass,,54.6,19.8,64.3,26.6,,,,
b4907756-1989-432a-a367-31af3c499469,ARG_20221209_Netherland,16,2,78,9,Pass,,64.3,26.6,57.0,21.2,,,,
f7786bcb-0f05-4ab1-ac9c-5bf91e7a66aa,ARG_20221209_Netherland,13,2,78,11,Pass,,57.0,21.2,46.0,51.3,,,,
02507094-aa3d-498c-9d23-f21e891c8569,ARG_20221209_Netherland,7,2,78,14,Pass,,45.0,51.3,40.8,66.2,,,,
9bf9251f-eea3-40bd-85b4-69efa20811f7,ARG_20221209_Netherland,1,2,79,47,Pass,,17.7,49.5,93.8,55.2,Incomplete,,,
23d00379-9d4e-4242-933f-a0ddb3705eeb,ARG_20221209_Netherland,6,2,79,54,Pass,,47.0,51.3,40.6,59.4,,,,
af3290b7-91e7-4aca-9063-fa3defe7d713,ARG_20221209_Netherland,7,2,79,57,Pass,,38.6,59.4,65.7,50.1,,,,
5f4b41a9-a577-4190-85f1-eb160189c2a6,ARG_20221209_Netherland,20,2,79,59,Pass,,64.9,50.9,58.4,53.5,,,,
da269ca0-cfd5-4000-9619-9e9c32b6a14d,ARG_20221209_Netherland,16,2,80,0,Pass,,58.0,53.7,67.9,41.5,,,,
3c5a5321-1590-4d9f-9513-e5bba125a4ab,ARG_20221209_Netherland,17,2,80,5,Pass,,96.0,28.4,104.8,20.2,,,,
1e7f3ed5-e923-47f9-a0ac-12fcadf9d408,ARG_20221209_Netherland,26,2,80,8,Pass,,117.7,24.2,117.1,29.4,Incomplete,,,
c48d7f0f-2422-4791-9e75-f4a351b216e1,ARG_20221209_Netherland,24,2,82,46,Pass,,60.0,40.0,52.4,39.1,,,,
ff39fd05-c879-432e-bd52-b02dd7465e3c,ARG_20221209_Netherland,13,2,83,54,Pass,,57.0,33.1,54.6,43.3,,,,
14537858-1404-4633-a1ae-625e4d9cb0ed,ARG_20221209_Netherland,16,2,83,56,Pass,,54.2,50.7,47.0,68.8,,,,
28c000a0-116d-4404-86e3-952704e74a78,ARG_20221209_Netherland,11,2,85,56,Pass,,21.3,21.4,64.7,35.3,Incomplete,,,
0ed6f456-61d8-44f7-859f-9ffd2bd87235,ARG_20221209_Netherland,24,2,87,0,Pass,,70.5,38.3,67.3,52.5,,,,
229ab47a-bf2a-4543-9f55-00e339a09c43,ARG_20221209_Netherland,13,2,87,37,Pass,,66.9,47.7,69.1,52.7,,,,
65a3c526-b759-4cb8-9936-0d9547ac38be,ARG_20221209_Netherland,20,2,87,39,Pass,,67.9,53.3,52.0,63.2,,,,
e31132c6-d529-4395-8a58-c38a440a1f67,ARG_20221209_Netherland,1,2,87,45,Pass,,19.1,47.1,64.1,64.2,Incomplete,,,
48b1c0d4-5180-412e-9f71-93fe8d938b32,ARG_20221209_Netherland,7,2,87,51,Pass,,37.5,56.0,42.4,48.3,,,,
d7f48f95-32ba-4524-ab98-e790f660b250,ARG_20221209_Netherland,13,2,87,52,Pass,,42.4,48.5,51.2,56.2,Incomplete,,,
7b5a2a2e-fad6-4120-9bfd-a94cc123f55f,ARG_20221209_Netherland,1,2,90,22,Pass,,6.0,44.0,77.1,51.3,,,,
