event_id,event_type,period,minute,second,player_name,x,y,end_x,end_y,outcome,xg,statsbomb_match_id,match_fbref_id,competition,season,date
286309ca-8d62-4d9e-abf3-e0ff2acf6ae0,Pass,1,27,25,Cristian Gabriel Romero,24.8,71.9,39.9,68.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
5740fc4b-ea6f-4596-bf43-3e507bf328ee,Pass,1,27,29,Rodrigo Javier De Paul,26.5,64.3,7.3,46.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
1dbd396d-9ea2-4f29-905b-405f3f3853f1,Pass,1,27,31,Damián Emiliano Martínez,9.6,47.2,25.7,0.8,Out,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
51d5aadc-528c-453d-b41f-0e6373a55848,Pass,1,29,1,Alexis Mac Allister,58.0,25.4,49.2,31.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
08618a2f-9f36-4469-b6be-c3a09cb51fe4,Pass,1,29,3,Enzo Fernandez,50.5,31.6,55.1,43.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
91c629af-d373-4bb1-b356-80868e6985bf,Pass,1,29,7,Lionel Andrés Messi Cuccittini,44.7,47.2,44.1,67.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
fa15f11c-51a2-4130-86cf-140f87c0da85,Pass,1,29,13,Cristian Gabriel Romero,81.5,67.8,83.8,77.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
f40e526c-29f2-4f61-896f-5d341ef6d4fc,Pass,1,29,14,Nahuel Molina Lucero,83.9,75.9,82.0,67.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
25e51a5a-cdcc-4dcb-9050-b2c11c66a7f1,Pass,1,29,17,Rodrigo Javier De Paul,87.5,64.3,88.3,44.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c83f2187-361f-4b3c-a80e-73678cb7a24b,Pass,1,29,24,Alexis Mac Allister,77.0,30.6,72.2,46.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
01a63c86-09e6-4d57-94bd-c0c8f8254582,Pass,1,29,26,Enzo Fernandez,70.8,45.8,83.8,52.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8c2fe910-b8ce-4ec2-a94a-b39841d76d6c,Pass,1,29,28,Rodrigo Javier De Paul,82.4,52.6,69.1,52.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
df61f201-1615-4a47-803f-a9d7759ac93e,Pass,1,29,33,Enzo Fernandez,66.2,47.2,56.4,42.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
b42d8daa-f746-4c8b-a197-d01697ae4f5a,Pass,1,29,37,Nicolás Hernán Otamendi,72.8,35.1,82.0,25.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
bb640884-4954-459e-aabf-b1cfce19f4e3,Pass,1,29,38,Alexis Mac Allister,82.0,25.4,88.4,36.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d634eca3-3199-4e07-bd2a-76127dc7b6a8,Pass,1,29,40,Nicolás Hernán Otamendi,90.4,33.1,84.4,24.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7f724faf-44c1-4bdd-82ea-457ce8c4c0fc,Pass,1,29,42,Alexis Mac Allister,84.6,25.4,79.1,35.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c58d4e82-3ffb-4207-8355-ab4fef3e59ea,Pass,1,29,45,Rodrigo Javier De Paul,76.9,36.9,76.5,69.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
000684d8-cb60-4c8f-9605-e140e440d3c1,Pass,1,29,49,Cristian Gabriel Romero,81.5,74.3,74.6,58.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d7aec4b2-b4bf-4a94-a74b-0d342b34e69b,Pass,1,29,52,Lionel Andrés Messi Cuccittini,74.9,51.7,73.2,58.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d1386815-2649-4363-a700-1b3ef02b58f4,Pass,1,29,56,Rodrigo Javier De Paul,68.6,50.7,62.5,36.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
ea391b41-bdde-4516-b92b-968494da8919,Pass,1,29,59,Nicolás Hernán Otamendi,62.5,36.4,62.5,46.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
333958c7-eeef-42eb-9756-4d6e6833dace,Pass,1,30,3,Enzo Fernandez,70.0,58.5,76.3,78.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
47bf8d9c-1304-4e93-a82b-89407b21cf0c,Pass,1,30,6,Cristian Gabriel Romero,77.7,77.0,64.3,72.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7c7b1de3-73ed-4f8e-8103-11f0d5b38396,Pass,1,30,11,Rodrigo Javier De Paul,69.8,65.3,54.7,50.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
0f7e6a39-47be-441f-84ce-cf00e0a1e9be,Pass,1,30,15,Nicolás Hernán Otamendi,66.7,45.2,75.6,37.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
06b159f2-0d0c-4d9f-87fd-94652c7cb43b,Pass,1,30,16,Alexis Mac Allister,75.6,37.5,68.7,1.4,Out,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
07d67fdb-c221-4d0f-ac29-a5b92ec4c834,Pass,1,31,11,Cristian Gabriel Romero,28.3,37.1,44.1,44.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
b67d79a8-74b6-47d1-a401-1fca8c114a71,Pass,1,31,16,Enzo Fernandez,57.8,60.2,75.9,78.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
2976a3c9-cc81-48fa-bfaf-9a2d44f6aacb,Pass,1,31,19,Nahuel Molina Lucero,77.9,77.1,68.6,76.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d7924e87-cda9-44d3-ac05-b7023ac91510,Pass,1,31,21,Enzo Fernandez,70.4,76.6,94.8,60.1,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a2077717-76ac-401b-ac63-ca312ee024c2,Pass,1,31,26,Rodrigo Javier De Paul,100.0,65.0,100.0,52.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
5f1c5b16-49b1-48d1-b4b5-dac5558accce,Pass,1,31,27,Julián Álvarez,97.8,55.1,100.3,50.7,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
eda621a7-185d-445c-8655-d3b120859ef9,Pass,1,31,30,Enzo Fernandez,84.4,64.2,90.4,68.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
151effc5-8e78-4261-ac28-ce7811d34ccb,Pass,1,31,33,Rodrigo Javier De Paul,91.1,70.4,95.9,70.6,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
2d9fa6db-4899-4b75-a208-690a5e25f92d,Pass,1,31,37,Lionel Andrés Messi Cuccittini,86.2,63.6,88.9,38.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
0d56db39-d021-4295-8481-6b3c98ec5a5f,Pass,1,31,44,Alexis Mac Allister,88.0,61.3,83.9,71.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
3ee05c9c-9b4e-4b06-aecb-688612c9089a,Pass,1,31,49,Rodrigo Javier De Paul,82.4,74.7,75.5,52.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
1d78ec08-420d-41e2-b57b-991f22995629,Pass,1,31,54,Enzo Fernandez,85.2,53.7,85.1,75.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
77aa1369-c8fb-4fdc-b193-654cc4266393,Pass,1,31,57,Cristian Gabriel Romero,86.2,76.6,80.3,70.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a5b53217-3491-4e7e-ab90-541c9165cc63,Pass,1,32,0,Rodrigo Javier De Paul,80.0,71.2,67.3,46.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8fee618e-ccc0-4452-8432-c8300877d1e9,Pass,1,32,6,Nicolás Hernán Otamendi,74.9,47.9,73.6,58.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
5fecebd4-df3a-4653-a161-f1f6a0f7c0bf,Pass,1,32,8,Enzo Fernandez,74.1,58.2,81.1,77.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
5859225f-4fed-44ee-9ce1-bc9e49a5e8c5,Pass,1,32,12,Cristian Gabriel Romero,81.1,77.3,88.0,66.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
840fccd7-10b0-4763-ad5c-7d57af15e824,Pass,1,32,15,Lionel Andrés Messi Cuccittini,87.0,67.8,81.4,75.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
90adb416-58e3-42d6-8166-6bd86385a4ed,Pass,1,32,17,Cristian Gabriel Romero,81.4,75.7,90.3,59.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
2d631e7a-8f92-4520-98f0-9782fb372c36,Pass,1,32,25,Lisandro Martínez,36.2,24.4,44.4,24.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
1dbcaecc-c965-4674-85e4-a11c3a9aa244,Pass,1,32,31,Alexis Mac Allister,62.2,43.6,68.0,57.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
1cb1e00e-9002-4c9b-a003-d95f6d6d4d8f,Pass,1,32,33,Rodrigo Javier De Paul,74.6,64.7,101.7,73.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
be757445-9f75-4d40-b9c1-4aa3f8e64064,Pass,1,32,36,Nahuel Molina Lucero,111.2,71.5,99.2,51.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a2208cc1-c946-47e4-aac0-8a95abfbec05,Pass,1,32,38,Alexis Mac Allister,100.4,53.4,97.6,42.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
66b49d34-0ba3-4fb2-b17d-6541e4bbae75,Pass,1,33,21,Nahuel Molina Lucero,64.9,80.0,52.8,77.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
4f580664-15f6-40b5-9f62-1d31195cbc97,Pass,1,33,22,Cristian Gabriel Romero,53.3,77.0,37.1,52.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
4210b9b0-834d-4a70-8292-6896d647d6d4,Pass,1,33,28,Nicolás Hernán Otamendi,50.1,44.4,63.1,21.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
139654a0-e520-4d43-9b9c-30de3721c4cb,Pass,1,33,32,Lisandro Martínez,38.9,23.7,37.5,35.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
789fd235-1f14-453e-a777-f3d59a4cdc17,Pass,1,33,35,Nicolás Hernán Otamendi,44.7,45.4,57.5,75.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c7173b2d-ea4c-4a77-acf8-d84db065c983,Pass,1,33,39,Cristian Gabriel Romero,65.4,76.1,73.1,76.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
f425c288-bc9c-49d5-82e0-58d01e0422d5,Pass,1,33,41,Lionel Andrés Messi Cuccittini,73.1,76.3,77.3,69.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
01a9ca70-08fc-43eb-9492-2827ad46b073,Pass,1,33,49,Nicolás Hernán Otamendi,47.2,50.3,57.8,69.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
2c02d2fd-aa7a-4131-8c08-6a09f7bcf66a,Pass,1,33,57,Nahuel Molina Lucero,81.5,69.2,74.2,71.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
96e4e446-e913-4113-999c-d992a53774c3,Pass,1,34,2,Lionel Andrés Messi Cuccittini,85.6,44.9,103.4,50.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
136147b3-ca80-4356-92d0-488b87f00359,Pass,1,36,39,Damián Emiliano Martínez,7.0,36.1,71.4,25.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
76a4370e-c99a-4be8-b506-08c75843f84a,Pass,1,36,42,Alexis Mac Allister,73.6,24.6,61.6,19.6,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d687206f-fdb0-4357-828d-4f95fcb79689,Pass,1,36,45,Rodrigo Javier De Paul,66.7,29.4,71.2,22.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
820bebaa-ee0e-402d-b071-609d7ad312fc,Pass,1,37,45,Nicolás Hernán Otamendi,39.1,49.5,9.2,42.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
3c8a0ae2-cf6f-463a-b246-15c3f2990b5c,Pass,1,37,50,Damián Emiliano Martínez,8.9,41.2,62.5,25.8,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
17e66171-f25b-4ed7-8ce6-70a46bd4a5ae,Pass,1,37,57,Nicolás Hernán Otamendi,42.6,47.9,53.9,47.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
b03b8e3d-685f-4463-84e9-bcbdf8437815,Pass,1,37,57,Rodrigo Javier De Paul,53.9,47.9,43.6,70.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
15b25c46-0d69-4038-bb85-e64592b6f8bf,Pass,1,38,3,Nahuel Molina Lucero,46.4,78.1,53.5,72.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
58a1f6de-91ea-4201-8008-e71b0a88a2f8,Pass,1,38,8,Lionel Andrés Messi Cuccittini,51.6,72.5,42.6,54.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
ead6725e-3d46-4ed4-8534-99d5a3c45c05,Pass,1,38,11,Enzo Fernandez,39.3,52.2,33.8,26.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
54235097-ad4c-4059-b22e-7f84632da7f0,Pass,1,38,14,Lisandro Martínez,33.6,24.6,77.0,17.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
dc6154bd-d4df-49ee-9216-b4475c75c4b5,Pass,1,39,5,Julián Álvarez,105.4,21.8,104.7,36.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a6d99c65-31de-497c-ba04-927f0d865ec5,Pass,1,41,22,Damián Emiliano Martínez,16.1,45.0,111.9,29.4,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
3c11dcfb-c99f-4caf-9e1f-2428b262adc6,Pass,1,41,47,Nicolás Hernán Otamendi,53.5,53.4,64.3,72.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
05107765-de78-40d7-8d49-6cd1467b5a11,Pass,1,41,50,Nahuel Molina Lucero,58.8,76.7,102.1,48.1,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
e282be80-622d-4b5d-96a1-90a3dbd0d307,Pass,1,45,57,Damián Emiliano Martínez,12.4,35.7,104.1,30.0,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8be99cd0-1bb4-4c16-9c25-60341d7c85d2,Pass,1,47,42,Damián Emiliano Martínez,12.4,36.4,64.9,77.0,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
361147d4-53a4-4f17-8e55-1b74fc140f05,Pass,1,47,51,Cristian Gabriel Romero,50.9,53.7,63.6,43.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
30aacdbd-503a-433a-87b9-24202164adb5,Pass,1,48,21,Enzo Fernandez,63.9,44.3,55.7,51.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
0ab01ee6-7425-48a1-b16d-ded98e81b083,Pass,1,48,22,Nicolás Hernán Otamendi,55.7,51.3,64.9,77.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
fa28fb6a-4b1e-4352-bbdf-17c36d70b8f1,Pass,1,48,25,Cristian Gabriel Romero,65.0,77.3,76.9,75.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
cd945663-8f10-4610-8b3d-1c9989b48b29,Pass,1,48,27,Nahuel Molina Lucero,76.9,75.7,92.3,51.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
72fe9abd-15fe-4dcc-ae47-62ad981c3bbb,Pass,1,48,28,Julián Álvarez,92.3,51.7,86.2,49.1,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8415e022-54a3-4156-8baf-6f1ca9de9520,Pass,1,48,32,Rodrigo Javier De Paul,79.6,63.3,88.6,19.3,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7480055e-af04-4058-9934-76a7d27c6256,Pass,1,49,4,Cristian Gabriel Romero,39.9,55.0,33.6,53.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
b5928d66-ae3f-4821-880a-a03806cabdc2,Pass,1,49,5,Nicolás Hernán Otamendi,33.6,53.7,52.0,74.5,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
e6ba4b2c-e9a7-4302-aa70-4d509168f9af,Pass,1,49,16,Nicolás Hernán Otamendi,28.9,58.7,64.0,58.8,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d78d33e9-b98c-4cba-981a-23f3b8976354,Pass,1,50,22,Damián Emiliano Martínez,7.0,36.1,75.9,0.9,Out,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8cafd8a8-7a3b-40e3-948b-0f3cc2d32c3c,Pass,1,50,49,Cristian Gabriel Romero,32.7,49.1,7.3,45.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
375f7fe2-ef74-412e-af41-e690d2879323,Pass,1,50,52,Damián Emiliano Martínez,7.2,45.7,13.7,15.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c5bcf64a-748e-44c1-89a2-8b20a0f9bf47,Pass,1,50,55,Lisandro Martínez,13.7,15.6,85.1,19.3,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
de53d222-5760-424d-998e-ad1e7aa0ab07,Pass,2,45,1,Lionel Andrés Messi Cuccittini,60.0,40.0,47.6,37.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a95a976a-6e37-4541-9dca-2f7978f1794f,Pass,2,45,3,Enzo Fernandez,47.2,37.3,39.8,44.5,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
6959d374-50c0-4684-b72d-e8b180ec889f,Pass,2,45,4,Rodrigo Javier De Paul,38.6,46.5,26.5,39.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
2baa0553-b29b-4928-8e79-f1b55cec1b86,Pass,2,45,6,Nicolás Hernán Otamendi,27.7,39.1,7.2,39.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
144915f9-8b42-4fde-9d2a-e6df181ccfb8,Pass,2,45,8,Damián Emiliano Martínez,7.8,40.1,86.2,35.1,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
21a6054b-1db8-4157-9255-48a84de1b212,Pass,2,45,21,Rodrigo Javier De Paul,82.5,74.4,67.3,73.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
cf0e774d-5966-4743-97c4-55312e6a4fe2,Pass,2,45,25,Cristian Gabriel Romero,67.7,72.6,48.8,49.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
ca4725b3-d127-497d-9f5f-01dcbdf4300a,Pass,2,45,29,Nicolás Hernán Otamendi,49.8,45.5,63.5,51.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
21f7f0b2-16f3-4818-aaf6-a0b372ba3184,Pass,2,45,31,Enzo Fernandez,64.5,54.6,62.1,72.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d1da25f6-6824-42b4-90b9-1bf34f9d4b64,Pass,2,45,34,Cristian Gabriel Romero,63.5,74.0,76.3,69.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
f8eb7e94-e1b2-443a-a24d-cd9ac4a44f64,Pass,2,45,37,Lionel Andrés Messi Cuccittini,75.1,74.4,63.1,74.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
e26ec8f4-e69e-4e7a-8f2d-d9f415ff82c3,Pass,2,45,39,Cristian Gabriel Romero,63.3,74.0,56.8,64.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c24b4ccb-9add-4501-a371-34dc7c4afac5,Pass,2,45,41,Enzo Fernandez,56.8,65.6,72.5,73.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
de26ab7a-4424-4d40-80d4-2ac339dee15f,Pass,2,46,4,Rodrigo Javier De Paul,73.7,74.4,57.8,73.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
bc782a5f-74eb-41af-a0f6-7f575093d5f9,Pass,2,46,6,Cristian Gabriel Romero,57.8,73.6,43.2,49.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
747ce940-84f5-4442-aa34-928dabbd8321,Pass,2,46,12,Nicolás Hernán Otamendi,39.8,43.1,57.6,71.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8ee6edcd-031b-4df0-826c-c28a50c4e7f0,Pass,2,46,17,Cristian Gabriel Romero,84.7,61.6,91.4,74.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
90e64852-3658-4288-8852-6109ff29c633,Pass,2,46,19,Nahuel Molina Lucero,90.8,75.6,89.2,67.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7587d0e4-9306-4379-91dd-c3323dc3adaa,Pass,2,46,25,Lionel Andrés Messi Cuccittini,91.2,76.0,96.4,68.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
a5c41656-9b16-4262-aca8-1037c6af0fa5,Pass,2,46,29,Rodrigo Javier De Paul,100.2,72.6,92.2,64.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
bb0633f4-4600-4cd0-aa5f-3810830217c2,Pass,2,46,32,Lionel Andrés Messi Cuccittini,97.4,47.9,100.0,39.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
c4983aec-10b7-411e-99c6-1dbc1d3efa08,Pass,2,46,34,Julián Álvarez,99.6,41.3,94.2,44.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
ab0665d3-9fd8-4436-b315-109f05c9ff86,Pass,2,46,36,Lionel Andrés Messi Cuccittini,95.4,44.1,105.6,16.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
d355adb4-14da-4ed1-8dbb-971f86e32cf8,Pass,2,47,22,Lionel Andrés Messi Cuccittini,120.0,0.1,115.1,30.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7c06916a-9de7-4f4a-865e-ec6959d2349b,Pass,2,47,23,Alexis Mac Allister,115.1,30.7,102.6,69.2,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
8d6f03a2-8333-4070-b9b4-0cf98bfda47b,Pass,2,47,29,Lisandro Martínez,102.0,69.6,96.8,73.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
526d5ee1-ba38-4b44-b165-7960c27395ee,Pass,2,48,40,Lisandro Martínez,4.8,18.8,10.8,0.1,Out,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
221730dc-d6cf-45f8-8d52-eace255ab03d,Pass,2,49,12,Damián Emiliano Martínez,14.8,44.5,80.9,76.0,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
59fbb68f-d401-4858-bf5e-2b20e3da1d01,Pass,2,50,19,Alexis Mac Allister,56.8,53.8,68.7,51.9,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
cf4b297a-24d4-441d-b6e2-2a86f0284733,Pass,2,50,20,Lionel Andrés Messi Cuccittini,69.7,52.3,80.5,62.2,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
7d0cde0d-5164-4310-acba-3f43d8451111,Pass,2,50,50,Rodrigo Javier De Paul,80.7,52.9,111.9,54.8,Incomplete,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
524f7415-28b3-4aa2-955a-775dec857ac8,Pass,2,51,46,Alexis Mac Allister,64.3,45.9,65.3,66.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
9d2ee777-6c3b-4b2c-aae2-8e7269d37231,Pass,2,51,48,Nahuel Molina Lucero,66.5,68.4,76.9,69.0,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
51f2bf36-2932-461b-b766-4b11bfa4df50,Pass,2,51,49,Rodrigo Javier De Paul,76.5,69.2,55.0,72.4,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
9faf6ba5-4d64-4584-8037-a7a18653944f,Pass,2,51,52,Nahuel Molina Lucero,55.2,72.4,44.8,58.8,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
9a47b3ca-e1fe-4aa3-a69f-0e0955266847,Pass,2,51,55,Cristian Gabriel Romero,44.2,58.8,47.8,49.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
6fe3fac5-3788-40b6-b926-33187d3c470d,Pass,2,51,57,Enzo Fernandez,47.8,49.3,35.3,42.3,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
9b83ddd6-0604-4c7d-bf87-79d31921ef63,Pass,2,52,4,Nicolás Hernán Otamendi,43.0,29.2,39.2,41.7,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
13f9bfc1-2600-4b43-93ed-9bfc837100d3,Pass,2,52,8,Enzo Fernandez,41.0,48.5,55.8,72.6,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
1be70f4a-7f95-415e-aa16-638397b34186,Pass,2,52,12,Cristian Gabriel Romero,56.8,73.6,33.3,41.1,,,3869321,ARG_20221209_Netherland,FIFA World Cup,2022,2022-12-09
